t,ua,ub,uc,omega_mech,theta_mech,theta_e,ia,ib,ic,id,iq,T_em
4.428,0,0,0.15,-3.66435e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.88604e-08,7.35554e-10
4.429,0,0,0.15,-3.65058e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.87895e-08,7.32789e-10
4.43,0,0,0.15,-3.63686e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.87188e-08,7.30035e-10
4.431,0,0,0.15,-3.62319e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.86485e-08,7.27291e-10
4.432,0,0,0.15,-3.60957e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.85784e-08,7.24557e-10
4.433,0,0,0.15,-3.596e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.85086e-08,7.21834e-10
4.434,0,0,0.15,-3.58249e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.8439e-08,7.19121e-10
4.435,0,0,0.15,-3.56902e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.83697e-08,7.16418e-10
4.436,0,0,0.15,-3.55561e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.83007e-08,7.13726e-10
4.437,0,0,0.15,-3.54224e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.82319e-08,7.11043e-10
4.438,0,0,0.15,-3.52893e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.81634e-08,7.08371e-10
4.439,0,0,0.15,-3.51567e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.80951e-08,7.05708e-10
4.44,0,0,0.15,-3.50245e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.80271e-08,7.03056e-10
4.441,0,0,0.15,-3.48929e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.79593e-08,7.00413e-10
4.442,0,0,0.15,-3.47617e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.78918e-08,6.9778e-10
4.443,0,0,0.15,-3.46311e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.78246e-08,6.95158e-10
4.444,0,0,0.15,-3.45009e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.77576e-08,6.92545e-10
4.445,0,0,0.15,-3.43712e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.76908e-08,6.89942e-10
4.446,0,0,0.15,-3.4242e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.76243e-08,6.87348e-10
4.447,0,0,0.15,-3.41133e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.75581e-08,6.84765e-10
4.448,0,0,0.15,-3.39851e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.74921e-08,6.82191e-10
4.449,0,0,0.15,-3.38574e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.74263e-08,6.79627e-10
4.45,0,0,0.15,-3.37301e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.73608e-08,6.77072e-10
4.451,0,0,0.15,-3.36033e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.72956e-08,6.74528e-10
4.452,0,0,0.15,-3.3477e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.72306e-08,6.71992e-10
4.453,0,0,0.15,-3.33512e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.71658e-08,6.69466e-10
4.454,0,0,0.15,-3.32259e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.71013e-08,6.6695e-10
4.455,0,0,0.15,-3.3101e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.7037e-08,6.64443e-10
4.456,0,0,0.15,-3.29766e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.6973e-08,6.61946e-10
4.457,0,0,0.15,-3.28526e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.69092e-08,6.59458e-10
4.458,0,0,0.15,-3.27291e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.68456e-08,6.5698e-10
4.459,0,0,0.15,-3.26061e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.67823e-08,6.5451e-10
4.46,0,0,0.15,-3.24836e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.67192e-08,6.5205e-10
4.461,0,0,0.15,-3.23615e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.66564e-08,6.496e-10
4.462,0,0,0.15,-3.22398e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.65938e-08,6.47158e-10
4.463,0,0,0.15,-3.21187e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.65314e-08,6.44726e-10
4.464,0,0,0.15,-3.19979e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.64693e-08,6.42303e-10
4.465,0,0,0.15,-3.18777e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.64074e-08,6.39888e-10
4.466,0,0,0.15,-3.17579e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.63457e-08,6.37483e-10
4.467,0,0,0.15,-3.16385e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.62843e-08,6.35087e-10
4.468,0,0,0.15,-3.15196e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.62231e-08,6.327e-10
4.469,0,0,0.15,-3.14011e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.61621e-08,6.30322e-10
4.47,0,0,0.15,-3.12831e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.61014e-08,6.27953e-10
4.471,0,0,0.15,-3.11655e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.60408e-08,6.25593e-10
4.472,0,0,0.15,-3.10484e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.59805e-08,6.23241e-10
4.473,0,0,0.15,-3.09317e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.59205e-08,6.20899e-10
4.474,0,0,0.15,-3.08154e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.58606e-08,6.18565e-10
4.475,0,0,0.15,-3.06996e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.5801e-08,6.1624e-10
4.476,0,0,0.15,-3.05842e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.57416e-08,6.13924e-10
4.477,0,0,0.15,-3.04692e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.56825e-08,6.11616e-10
4.478,0,0,0.15,-3.03547e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.56235e-08,6.09318e-10
4.479,0,0,0.15,-3.02406e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.55648e-08,6.07028e-10
4.48,0,0,0.15,-3.0127e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.55063e-08,6.04746e-10
4.481,0,0,0.15,-3.00137e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.5448e-08,6.02473e-10
4.482,0,0,0.15,-2.99009e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.539e-08,6.00209e-10
4.483,0,0,0.15,-2.97885e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.53321e-08,5.97953e-10
4.484,0,0,0.15,-2.96766e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.52745e-08,5.95705e-10
4.485,0,0,0.15,-2.9565e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.52171e-08,5.93466e-10
4.486,0,0,0.15,-2.94539e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.51599e-08,5.91236e-10
4.487,0,0,0.15,-2.93432e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.51029e-08,5.89013e-10
4.488,0,0,0.15,-2.92329e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.50461e-08,5.868e-10
4.489,0,0,0.15,-2.9123e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.49896e-08,5.84594e-10
4.49,0,0,0.15,-2.90136e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.49332e-08,5.82397e-10
4.491,0,0,0.15,-2.89045e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.48771e-08,5.80208e-10
4.492,0,0,0.15,-2.87959e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.48212e-08,5.78027e-10
4.493,0,0,0.15,-2.86876e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.47655e-08,5.75854e-10
4.494,0,0,0.15,-2.85798e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.471e-08,5.73689e-10
4.495,0,0,0.15,-2.84724e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.46547e-08,5.71533e-10
4.496,0,0,0.15,-2.83654e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.45996e-08,5.69385e-10
4.497,0,0,0.15,-2.82588e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.45447e-08,5.67245e-10
4.498,0,0,0.15,-2.81526e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.44901e-08,5.65113e-10
4.499,0,0,0.15,-2.80467e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.44356e-08,5.62989e-10
4.5,0,0,0.15,-2.79413e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.43813e-08,5.60872e-10
4.501,0,0,0.15,-2.78363e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.43273e-08,5.58764e-10
4.502,0,0,0.15,-2.77317e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.42734e-08,5.56664e-10
4.503,0,0,0.15,-2.76274e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.42198e-08,5.54572e-10
4.504,0,0,0.15,-2.75236e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.41663e-08,5.52488e-10
4.505,0,0,0.15,-2.74202e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.41131e-08,5.50411e-10
4.506,0,0,0.15,-2.73171e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.40601e-08,5.48342e-10
4.507,0,0,0.15,-2.72144e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.40072e-08,5.46281e-10
4.508,0,0,0.15,-2.71121e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.39546e-08,5.44228e-10
4.509,0,0,0.15,-2.70102e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.39021e-08,5.42183e-10
4.51,0,0,0.15,-2.69087e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.38499e-08,5.40145e-10
4.511,0,0,0.15,-2.68076e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.37978e-08,5.38114e-10
4.512,0,0,0.15,-2.67068e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.37459e-08,5.36092e-10
4.513,0,0,0.15,-2.66064e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.36943e-08,5.34077e-10
4.514,0,0,0.15,-2.65064e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.36428e-08,5.32069e-10
4.515,0,0,0.15,-2.64068e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.35915e-08,5.3007e-10
4.516,0,0,0.15,-2.63075e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.35404e-08,5.28077e-10
4.517,0,0,0.15,-2.62087e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.34895e-08,5.26092e-10
4.518,0,0,0.15,-2.61102e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.34388e-08,5.24115e-10
4.519,0,0,0.15,-2.6012e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.33883e-08,5.22145e-10
4.52,0,0,0.15,-2.59142e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.3338e-08,5.20183e-10
4.521,0,0,0.15,-2.58168e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.32879e-08,5.18227e-10
4.522,0,0,0.15,-2.57198e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.32379e-08,5.1628e-10
4.523,0,0,0.15,-2.56231e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.31882e-08,5.14339e-10
4.524,0,0,0.15,-2.55268e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.31386e-08,5.12406e-10
4.525,0,0,0.15,-2.54309e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.30892e-08,5.1048e-10
4.526,0,0,0.15,-2.53353e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.304e-08,5.08561e-10
4.527,0,0,0.15,-2.52401e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.2991e-08,5.0665e-10
4.528,0,0,0.15,-2.51452e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.29422e-08,5.04746e-10
4.529,0,0,0.15,-2.50507e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.28936e-08,5.02848e-10
4.53,0,0,0.15,-2.49565e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.28451e-08,5.00958e-10
4.531,0,0,0.15,-2.48627e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.27968e-08,4.99075e-10
4.532,0,0,0.15,-2.47693e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.27487e-08,4.972e-10
4.533,0,0,0.15,-2.46762e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.27008e-08,4.95331e-10
4.534,0,0,0.15,-2.45834e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.26531e-08,4.93469e-10
4.535,0,0,0.15,-2.4491e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.26055e-08,4.91614e-10
4.536,0,0,0.15,-2.4399e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.25581e-08,4.89767e-10
4.537,0,0,0.15,-2.43073e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.25109e-08,4.87926e-10
4.538,0,0,0.15,-2.42159e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.24639e-08,4.86092e-10
4.539,0,0,0.15,-2.41249e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.2417e-08,4.84265e-10
4.54,0,0,0.15,-2.40342e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.23704e-08,4.82445e-10
4.541,0,0,0.15,-2.39439e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.23239e-08,4.80632e-10
4.542,0,0,0.15,-2.38539e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.22776e-08,4.78825e-10
4.543,0,0,0.15,-2.37642e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.22314e-08,4.77026e-10
4.544,0,0,0.15,-2.36749e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.21855e-08,4.75233e-10
4.545,0,0,0.15,-2.35859e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.21397e-08,4.73447e-10
4.546,0,0,0.15,-2.34973e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.2094e-08,4.71667e-10
4.547,0,0,0.15,-2.3409e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.20486e-08,4.69894e-10
4.548,0,0,0.15,-2.3321e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.20033e-08,4.68128e-10
4.549,0,0,0.15,-2.32333e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.19582e-08,4.66369e-10
4.55,0,0,0.15,-2.3146e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.19132e-08,4.64616e-10
4.551,0,0,0.15,-2.3059e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.18684e-08,4.62869e-10
4.552,0,0,0.15,-2.29723e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.18238e-08,4.61129e-10
4.553,0,0,0.15,-2.2886e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.17794e-08,4.59396e-10
4.554,0,0,0.15,-2.28e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.17351e-08,4.57669e-10
4.555,0,0,0.15,-2.27143e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.1691e-08,4.55949e-10
4.556,0,0,0.15,-2.26289e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.1647e-08,4.54235e-10
4.557,0,0,0.15,-2.25438e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.16033e-08,4.52527e-10
4.558,0,0,0.15,-2.24591e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.15597e-08,4.50826e-10
4.559,0,0,0.15,-2.23747e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.15162e-08,4.49132e-10
4.56,0,0,0.15,-2.22906e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.14729e-08,4.47444e-10
4.561,0,0,0.15,-2.22068e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.14298e-08,4.45763e-10
4.562,0,0,0.15,-2.21234e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.13869e-08,4.44087e-10
4.563,0,0,0.15,-2.20402e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.13441e-08,4.42418e-10
4.564,0,0,0.15,-2.19574e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.13014e-08,4.40756e-10
4.565,0,0,0.15,-2.18748e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.1259e-08,4.39099e-10
4.566,0,0,0.15,-2.17926e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.12166e-08,4.37449e-10
4.567,0,0,0.15,-2.17107e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.11745e-08,4.35804e-10
4.568,0,0,0.15,-2.16291e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.11325e-08,4.34166e-10
4.569,0,0,0.15,-2.15478e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.10906e-08,4.32534e-10
4.57,0,0,0.15,-2.14668e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.10489e-08,4.30908e-10
4.571,0,0,0.15,-2.13861e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.10074e-08,4.29289e-10
4.572,0,0,0.15,-2.13057e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.0966e-08,4.27675e-10
4.573,0,0,0.15,-2.12257e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.09248e-08,4.26068e-10
4.574,0,0,0.15,-2.11459e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.08837e-08,4.24466e-10
4.575,0,0,0.15,-2.10664e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.08428e-08,4.22871e-10
4.576,0,0,0.15,-2.09872e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.08021e-08,4.21281e-10
4.577,0,0,0.15,-2.09083e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.07615e-08,4.19698e-10
4.578,0,0,0.15,-2.08298e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.0721e-08,4.1812e-10
4.579,0,0,0.15,-2.07515e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.06807e-08,4.16549e-10
4.58,0,0,0.15,-2.06735e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.06406e-08,4.14983e-10
4.581,0,0,0.15,-2.05958e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.06006e-08,4.13423e-10
4.582,0,0,0.15,-2.05184e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.05608e-08,4.1187e-10
4.583,0,0,0.15,-2.04412e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.05211e-08,4.10321e-10
4.584,0,0,0.15,-2.03644e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.04815e-08,4.08779e-10
4.585,0,0,0.15,-2.02879e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.04421e-08,4.07243e-10
4.586,0,0,0.15,-2.02116e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.04029e-08,4.05712e-10
4.587,0,0,0.15,-2.01356e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.03638e-08,4.04187e-10
4.588,0,0,0.15,-2.006e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.03248e-08,4.02668e-10
4.589,0,0,0.15,-1.99846e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.0286e-08,4.01155e-10
4.59,0,0,0.15,-1.99094e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.02474e-08,3.99647e-10
4.591,0,0,0.15,-1.98346e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.02088e-08,3.98145e-10
4.592,0,0,0.15,-1.97601e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.01705e-08,3.96648e-10
4.593,0,0,0.15,-1.96858e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.01322e-08,3.95158e-10
4.594,0,0,0.15,-1.96118e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.00942e-08,3.93672e-10
4.595,0,0,0.15,-1.95381e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.00562e-08,3.92193e-10
4.596,0,0,0.15,-1.94647e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,1.00184e-08,3.90719e-10
4.597,0,0,0.15,-1.93915e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,9.98077e-09,3.8925e-10
4.598,0,0,0.15,-1.93186e-07,-1.0472,-2.09439,-9.80392,-9.80392,19.6078,19.6078,9.94325e-09,3.87787e-10
4.599,0,0,0.15,-1.9246e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.90588e-09,3.86329e-10
4.6,0,0,0.15,-1.91737e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.86865e-09,3.84877e-10
4.601,0,0,0.15,-1.91016e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.83155e-09,3.83431e-10
4.602,0,0,0.15,-1.90298e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.7946e-09,3.8199e-10
4.603,0,0,0.15,-1.89583e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.75779e-09,3.80554e-10
4.604,0,0,0.15,-1.8887e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.72112e-09,3.79124e-10
4.605,0,0,0.15,-1.8816e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.68458e-09,3.77699e-10
4.606,0,0,0.15,-1.87453e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.64819e-09,3.76279e-10
4.607,0,0,0.15,-1.86748e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.61193e-09,3.74865e-10
4.608,0,0,0.15,-1.86047e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.5758e-09,3.73456e-10
4.609,0,0,0.15,-1.85347e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.53981e-09,3.72053e-10
4.61,0,0,0.15,-1.84651e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.50395e-09,3.70654e-10
4.611,0,0,0.15,-1.83957e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.46823e-09,3.69261e-10
4.612,0,0,0.15,-1.83265e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.43264e-09,3.67873e-10
4.613,0,0,0.15,-1.82576e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.39718e-09,3.6649e-10
4.614,0,0,0.15,-1.8189e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.36186e-09,3.65112e-10
4.615,0,0,0.15,-1.81206e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.32666e-09,3.6374e-10
4.616,0,0,0.15,-1.80525e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.2916e-09,3.62373e-10
4.617,0,0,0.15,-1.79847e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.25668e-09,3.6101e-10
4.618,0,0,0.15,-1.79171e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.22188e-09,3.59653e-10
4.619,0,0,0.15,-1.78497e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.18722e-09,3.58302e-10
4.62,0,0,0.15,-1.77827e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.15269e-09,3.56955e-10
4.621,0,0,0.15,-1.77158e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.11829e-09,3.55613e-10
4.622,0,0,0.15,-1.76492e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.08402e-09,3.54277e-10
4.623,0,0,0.15,-1.75829e-07,-1.0472,-2.0944,-9.80392,-9.80392,19.6078,19.6078,9.04988e-09,3.52945e-10
